FeedbackID,GuestID,HotelID,ReviewComments,ReviewType,ReviewScore,RecommendationLikelihood,RoomComfortScore,ServiceQualityScore,CleanlinessScore
301,471,27,"Beautiful hotel with spacious rooms, great for relaxation.",Positive,9,8,9,9,9
302,1949,27,"Excellent staff and amenities, had a wonderful stay.",Positive,9,9,9,9,9
303,1651,27,"The room was clean and comfortable, and the staff were very professional.",Positive,8,8,8,9,9
304,749,27,"Great hotel with fantastic facilities, would highly recommend.",Positive,10,9,9,10,9
305,451,27,"The spa area was excellent, and the service was top-notch.",Positive,9,8,9,9,9
306,3243,27,"Spacious rooms and good amenities, but the hotel is far from the city center.",Neutral,7,6,7,7,8
307,256,28,"Clean and comfortable stay, but the wi-fi could be better.",Neutral,7,6,7,7,7
308,67,28,"The room decor is a bit outdated, but overall, the stay was pleasant.",Neutral,6,5,6,7,7
309,2945,28,"Great service, but the location is not ideal for tourists.",Neutral,7,6,7,7,7
310,1216,28,"Comfortable stay, but the breakfast could use more variety.",Neutral,7,6,7,7,7
311,1869,28,"A bit noisy at night, but the room was clean and spacious.",Neutral,6,5,6,7,7
312,2706,28,"The hotel offers good value for money, but the location is not convenient.",Neutral,6,5,6,7,7
313,1933,28,"The room was nice, but the wi-fi was slow and unreliable.",Neutral,6,5,6,6,7
314,1813,28,"Clean hotel with friendly staff, but the food options were limited.",Neutral,7,6,7,7,7
315,2155,28,"The service was good, but the hotel is far from major attractions.",Neutral,7,6,7,7,7
316,3452,28,"The staff were accommodating, but the breakfast was basic.",Neutral,6,5,6,7,7
317,2081,28,"The hotel is in a quiet area, but the rooms need better soundproofing.",Neutral,6,5,6,6,7
318,2389,28,Excellent location with spacious and luxurious rooms.,Positive,9,9,9,9,9
319,1016,28,"Outstanding service, the staff were very accommodating.",Positive,10,10,9,10,10
320,1578,28,"Great hotel with fantastic views and facilities, highly recommended.",Positive,9,9,9,9,9
321,1421,28,"Beautiful hotel with top-notch amenities, thoroughly enjoyed my stay.",Positive,9,9,9,9,9
322,1157,28,"The hotel is overpriced for what it offers, with outdated facilities.",Negative,4,3,4,4,5
323,2990,28,"The air conditioning was noisy, and the room decor was old.",Negative,4,3,4,4,4
324,293,28,"The staff were unresponsive, and the room was not as advertised.",Negative,3,2,3,3,4
325,1415,29,"The breakfast was basic and lacked variety, not worth the price.",Negative,4,3,4,4,4
326,3000,29,"Spacious and luxurious room, great for relaxation.",Positive,9,9,9,9,9
327,1036,29,Exceptional service and very professional staff.,Positive,10,10,9,10,10
328,140,29,"Beautiful hotel with top-notch amenities, loved the pool area.",Positive,9,9,9,9,9
329,2842,29,"Clean and comfortable, with great attention to detail by the staff.",Positive,8,8,8,9,9
330,2376,29,"Quiet and peaceful location, ideal for a getaway.",Positive,8,8,8,8,8
331,1620,29,Impressive facilities and excellent room service.,Positive,9,9,9,9,9
332,1523,29,"Wonderful experience, the staff went above and beyond.",Positive,10,10,9,10,10
333,2637,29,Spacious rooms and excellent spa services.,Positive,9,9,9,9,9
334,254,29,"The room was very comfortable, and the breakfast was delightful.",Positive,8,8,8,9,9
335,1669,29,"Great facilities, but the location is a bit far from the city center.",Neutral,7,6,7,7,8
336,1349,29,"The wi-fi was a bit slow, but overall a good stay.",Neutral,7,6,7,7,7
337,2326,29,"Room decor is slightly outdated, but the service was excellent.",Neutral,6,6,7,7,8
338,2774,29,"Breakfast could use more variety, but the staff were very friendly.",Neutral,7,7,7,7,8
339,365,29,"A bit noisy at night due to events, but the room was clean and comfortable.",Neutral,6,6,7,7,7
340,1175,29,"The location is convenient for business, but not ideal for tourists.",Neutral,6,5,6,6,7
341,286,29,"The air conditioning was noisy, and the breakfast was average.",Neutral,6,6,7,6,7
342,661,29,"The location is far from major attractions, but the hotel itself is nice.",Neutral,6,5,6,6,7
343,2019,30,"The hotel's central location made it easy to explore the city, and the views from the room were fantastic",Positive,10,10,10,10,10
344,38,30,The staff were exceptionally friendly and went out of their way to make our stay comfortable,Positive,9,9,9,9,9
345,857,30,"The room was spacious and well-equipped, providing everything we needed for a comfortable stay",Positive,10,10,10,10,10
346,569,30,"The bed was incredibly comfortable, ensuring a great nights sleep",Positive,9,9,9,9,9
347,3623,30,The room had a musty smell that didnt go away during my stay,Negative,4,3,4,4,4
348,919,30,"The walls were thin, and i could hear noise from the neighboring rooms, which affected my sleep",Negative,4,3,4,4,4
349,2002,30,"The room was smaller than expected, and the bathroom felt cramped",Negative,4,3,4,4,4
350,52,30,"The cleanliness of the room was disappointing, with dust on the surfaces and a dirty carpet",Negative,3,2,3,3,4
351,2645,30,"Breakfast was excellent, with a wide variety of options to suit all tastes",Positive,8,8,8,8,8
352,3052,30,The hotels modern decor and ambiance added to the overall experience,Positive,9,9,9,8,9
353,1767,30,"The hotel was spotlessly clean, and the housekeeping staff did a great job each day",Positive,8,8,8,8,8
354,2391,30,"The rooftop terrace was a highlight, offering stunning views of the city",Positive,7,7,7,8,8
355,3471,30,"The service at the hotel was top-notch, with staff always ready to assist with a smile",Positive,8,8,8,8,8
356,1095,30,"The location is convenient, but the surrounding area can be a bit noisy",Positive,8,8,8,8,8
357,1941,30,"The room was comfortable enough, but the decor felt a bit dated",Positive,9,9,9,8,9
358,1398,30,"The breakfast was adequate, but nothing particularly special",Positive,8,8,8,8,8
359,3262,30,"The gym was small, but it had all the essential equipment",Positive,9,9,9,9,9
360,2718,30,"The location is convenient, but the noise from the street was noticeable at night",Neutral,6,6,6,7,7
361,2231,31,"The room was clean, but the furniture felt a bit outdated",Neutral,6,6,6,7,7
362,1960,31,"Breakfast was decent, though the options were somewhat limited",Neutral,6,6,6,7,7
363,3426,31,"The wi-fi connection was stable, but the speed could have been better",Neutral,5,5,5,6,6
364,1355,31,"The bed was comfortable, but the pillows were a bit too firm for my taste",Neutral,6,6,6,6,7
365,3222,31,"The staff were polite, but there were some delays during check-in",Neutral,6,6,6,6,7
366,1152,31,The room had a musty smell that didnt go away during my stay,Neutral,5,5,5,5,6
367,2185,31,"The walls were thin, and i could hear noise from the neighboring rooms, which affected my sleep",Negative,4,3,4,4,5
368,1757,31,"The room was smaller than expected, and the bathroom felt cramped",Negative,3,3,3,3,4
369,2216,31,The breakfast area was small and got crowded quickly in the morning,Negative,4,3,4,4,4
370,1815,31,"The wi-fi connection was stable, but the speed could have been better",Neutral,7,6,7,7,7
371,2426,31,"The bed was comfortable, but the pillows were a bit too firm for my taste",Neutral,7,6,7,7,7
372,1824,31,"The staff were polite, but there were some delays during check-in",Neutral,6,5,6,7,7
373,805,31,"The room had all the basic amenities, but nothing stood out as exceptional",Neutral,6,5,6,7,7
374,3390,31,"The hotel was fine for a short stay, but i wouldnt recommend it for a longer visit",Neutral,6,5,6,6,7
375,1237,31,"The air conditioning worked well, but it was a bit noisy",Neutral,7,6,7,7,7
376,2257,31,"Breakfast was excellent, with a wide variety of options to suit all tastes",Positive,8,8,8,8,8
377,1653,31,The hotels modern decor and ambiance added to the overall experience,Positive,9,9,9,8,9
378,2480,31,"The hotel was spotlessly clean, and the housekeeping staff did a great job each day",Positive,8,8,8,8,8
379,876,32,"The rooftop terrace was a highlight, offering stunning views of the city",Positive,7,7,7,8,8
380,1401,32,"The service at the hotel was top-notch, with staff always ready to assist with a smile",Positive,8,8,8,8,8
381,1992,32,The staff were exceptionally friendly and went out of their way to make our stay comfortable,Positive,8,8,8,8,8
382,382,34,"The room was spacious and well-equipped, providing everything we needed for a comfortable stay",Positive,9,9,9,8,9
383,191,34,"The bed was incredibly comfortable, ensuring a great nights sleep",Positive,8,8,8,8,8
384,1122,34,"Breakfast was excellent, with a wide variety of options to suit all tastes",Positive,9,9,9,9,9
385,3248,34,The hotels modern decor and ambiance added to the overall experience,Neutral,6,6,6,7,7
386,1989,34,"The room was clean, but the furniture felt a bit outdated",Neutral,6,6,6,7,7
387,2122,34,"Breakfast was decent, though the options were somewhat limited",Neutral,6,6,6,7,7
388,2124,34,"The location is convenient, but the noise from the street was noticeable at night",Neutral,5,5,5,6,6
389,2546,34,"The wi-fi connection was stable, but the speed could have been better",Neutral,6,6,6,6,7
390,477,34,"The bed was comfortable, but the pillows were a bit too firm for my taste",Neutral,6,6,6,6,7
391,1580,34,"The staff were polite, but there were some delays during check-in",Neutral,5,5,5,5,6
392,2252,34,"The room had all the basic amenities, but nothing stood out as exceptional",Neutral,6,5,6,7,7
393,989,34,The room had a musty smell that didnt go away during my stay,Neutral,6,5,6,7,7
394,3704,34,"The walls were thin, and i could hear noise from the neighboring rooms, which affected my sleep",Negative,4,3,4,4,5
395,1017,34,"The room was smaller than expected, and the bathroom felt cramped",Negative,4,4,5,4,5
396,2488,34,The breakfast area was small and got crowded quickly in the morning,Neutral,6,6,6,7,7
397,1969,34,"The wi-fi connection was stable, but the speed could have been better",Neutral,6,6,6,7,7
398,1412,34,"The bed was comfortable, but the pillows were a bit too firm for my taste",Neutral,6,6,6,7,7
399,2565,34,"The staff were polite, but there were some delays during check-in",Neutral,5,5,5,6,6
400,3522,22,"The room had all the basic amenities, but nothing stood out as exceptional",Neutral,6,6,6,6,7
401,888,22,"The staff were friendly and accommodating, making the stay pleasant.",Positive,8,8,8,9,8
402,459,22,The location is great with clean and spacious rooms.,Positive,9,9,9,8,9
403,3154,22,The hotel offers good value for money with excellent service.,Positive,9,9,8,9,9
404,1181,22,"The rooms were comfortable and well-maintained, great experience.",Positive,8,8,8,8,9
405,562,22,"The hotel was clean, and the breakfast was enjoyable.",Positive,8,8,8,8,8
406,1037,22,Spacious and comfortable rooms with friendly staff.,Positive,9,9,9,9,8
407,96,22,"Excellent location and good amenities, would recommend.",Positive,8,8,9,8,9
408,3371,22,The staff were very helpful and the rooms were comfortable.,Positive,9,9,8,9,9
409,1925,18,Good value for money with a convenient location.,Positive,8,8,8,8,8
410,1211,18,"The rooms were clean, and the service was excellent.",Positive,9,9,9,8,9
411,470,18,"Great atmosphere and friendly staff, enjoyable stay overall.",Positive,8,8,8,9,8
412,2343,18,The hotel offers good facilities and a pleasant stay.,Positive,8,8,8,8,8
413,870,18,"The rooms were spacious and well-equipped, great experience.",Positive,9,9,8,9,9
414,668,18,"The staff were friendly, and the location was very convenient.",Positive,8,8,8,8,8
415,2021,18,"The location is convenient, but the breakfast was average.",Neutral,6,6,6,7,6
416,563,18,"Clean rooms and friendly staff, but the wi-fi was unreliable.",Neutral,6,6,7,6,7
417,815,18,"Comfortable stay, but the facilities could use some updating.",Neutral,6,6,7,6,6
418,1160,18,"The service was decent, but the room decor was outdated.",Neutral,5,5,6,6,6
419,2729,18,"The location is good, but the breakfast lacked variety.",Neutral,6,6,6,7,7
420,2600,18,"The hotel is in a convenient location, but the rooms were small.",Neutral,6,6,6,6,7
421,316,18,"The room was small and not very comfortable, expected more for the price.",Negative,4,3,4,4,5
